(34, 9, 8)
(34, 7, 8)
(22, 7, 9)
(13, 7, 9)
(16, 3, 9)
(21, 9, 9)
(17, 1, 9)
(13, 5, 9)
(18, 1, 9)
(19, 11, 9)
(14, 5, 9)
(15, 3, 9)
(20, 9, 9)
(35, 1, 8)
(40, 7, 8)
(36, 11, 8)
(37, 9, 8)
(39, 7, 8)
(40, 5, 8)
(0, 5, 9)
(38, 9, 8)
(1, 3, 9)
(5, 11, 9)
(2, 3, 9)
(4, 1, 9)
(3, 1, 9)
(6, 9, 9)
(11, 3, 9)
(8, 7, 9)
(10, 5, 9)
(7, 9, 9)
(9, 7, 9)
(35, 7, 8)
(9, 5, 9)
(3, 5, 9)
(12, 7, 9)
(6, 3, 9)
(9, 11, 9)
(35, 5, 8)
(3, 7, 9)
(7, 1, 9)
(38, 1, 8)
(10, 9, 9)
(11, 9, 9)
(8, 1, 9)
(1, 9, 9)
(41, 9, 8)
(32, 7, 9)
(2, 7, 9)
(36, 3, 8)
(5, 3, 9)
(40, 11, 8)
(31, 3, 9)
(30, 5, 9)
(4, 5, 9)
(29, 5, 9)
(39, 1, 8)
(29, 7, 9)
(28, 7, 9)
(27, 9, 9)
(23, 5, 9)
(37, 3, 8)
(26, 3, 9)
(27, 1, 9)
(24, 5, 9)
(34, 5, 8)
(26, 9, 9)
(25, 3, 9)
(28, 1, 9)
(31, 9, 9)
(30, 9, 9)
(25, 11, 9)
(24, 1, 9)
(29, 11, 9)
(23, 7, 9)
(23, 1, 9)
(22, 3, 9)
(35, 11, 8)
(36, 9, 8)
(37, 9, 8)
(34, 1, 8)
(33, 3, 8)
(38, 7, 8)
(39, 7, 8)
(34, 3, 8)
(39, 5, 8)
(34, 1, 8)
(40, 5, 8)
(0, 3, 9)
(1, 3, 9)
(33, 1, 8)
(2, 1, 9)
(3, 1, 9)
(8, 5, 9)
(4, 11, 9)
(7, 7, 9)
(5, 9, 9)
(6, 9, 9)
(11, 3, 9)
(8, 7, 9)
(9, 5, 9)
(10, 3, 9)
(2, 8, 1)
(1, 9, 1)
(3, 6, 1)
(3, 7, 1)
(4, 4, 1)
(5, 3, 1)
(6, 2, 1)
(8, 1, 1)
(7, 1, 1)
(9, 10, 1)
(10, 10, 1)
(39, 3, 9)
(0, 1, 10)
(38, 5, 9)
(40, 3, 9)
(37, 7, 9)
(37, 5, 9)
(13, 6, 1)
(32, 1, 9)
(15, 4, 1)
(14, 4, 1)
(36, 7, 9)
(11, 8, 1)
(33, 11, 9)
(34, 9, 9)
(35, 9, 9)
(13, 6, 1)
(12, 8, 1)
(16, 3, 1)
(17, 1, 1)
(18, 1, 1)
(19, 11, 1)
(20, 9, 1)
(23, 7, 1)
(25, 4, 1)
(26, 3, 1)
(22, 8, 1)
(23, 5, 1)
(21, 8, 1)
(24, 4, 1)
(28, 1, 1)
(27, 1, 1)
(29, 11, 1)
(35, 1, 8)
(30, 9, 1)
(36, 2, 1)
(33, 5, 1)
(33, 7, 1)
(31, 8, 1)
(34, 5, 1)
(38, 1, 1)
(37, 2, 1)
(32, 8, 1)
(35, 4, 1)
(39, 10, 1)
(34, 7, 8)
(40, 10, 1)
(41, 8, 1)
(36, 1, 8)
(2, 7, 2)
(1, 7, 2)
(3, 5, 2)
(37, 11, 8)
(4, 4, 2)
(2, 5, 2)
(38, 9, 8)
(5, 2, 2)
(39, 9, 8)
(40, 7, 8)
(41, 7, 8)
(7, 1, 2)
(0, 5, 9)
(1, 5, 9)
(6, 2, 2)
(8, 10, 2)
(9, 10, 2)
(10, 8, 2)
(11, 5, 9)
(3, 3, 9)
(8, 9, 9)
(10, 5, 9)
(11, 7, 2)
(9, 7, 9)
(5, 1, 9)
(2, 3, 9)
(10, 7, 9)
(7, 9, 9)
(6, 11, 9)
(12, 7, 2)
(4, 1, 9)
(15, 2, 2)
(12, 5, 2)
(14, 4, 2)
(13, 5, 2)
(17, 1, 2)
(18, 10, 2)
(19, 10, 2)
(16, 2, 2)
(2, 11, 9)
(40, 3, 8)
(1, 1, 9)
(0, 1, 9)
(12, 11, 9)
(9, 3, 9)
(11, 1, 9)
(39, 3, 8)
(38, 5, 8)
(37, 5, 8)
(26, 7, 9)
(32, 11, 9)
(8, 3, 9)
(4, 9, 9)
(29, 3, 9)
(10, 1, 9)
(6, 7, 9)
(5, 7, 9)
(23, 9, 9)
(7, 5, 9)
(28, 3, 9)
(31, 1, 9)
(20, 8, 2)
(25, 7, 9)
(26, 5, 9)
(30, 1, 9)
(37, 7, 8)
(24, 9, 9)
(36, 7, 8)
(6, 5, 9)
(21, 7, 2)
(3, 9, 9)
(27, 5, 9)
(22, 7, 2)
(22, 5, 2)
(39, 7, 9)
(0, 3, 10)
(25, 3, 2)
(40, 5, 9)
(24, 3, 2)
(39, 5, 9)
(38, 7, 9)
(26, 2, 2)
(36, 9, 9)
(37, 9, 9)
(23, 4, 2)
(32, 3, 9)
(34, 1, 9)
(35, 11, 9)
(33, 1, 9)
(27, 1, 2)
(28, 10, 2)
(29, 9, 2)
(12, 9, 9)
(9, 1, 9)
(5, 5, 9)
(7, 3, 9)
(10, 1, 9)
(6, 5, 9)
(3, 9, 9)
(8, 3, 9)
(5, 7, 9)
(11, 11, 9)
(4, 7, 9)
(36, 7, 8)
(36, 5, 8)
(37, 5, 8)
(18, 11, 10)
(12, 5, 10)
(38, 3, 8)
(39, 3, 8)
(16, 1, 10)
(8, 11, 10)
(19, 9, 10)
(14, 3, 10)
(12, 7, 10)
(10, 9, 10)
(20, 9, 10)
(15, 3, 10)
(2, 7, 10)
(7, 1, 10)
(0, 1, 9)
(40, 1, 8)
(13, 5, 10)
(2, 5, 10)
(5, 3, 10)
(1, 11, 9)
(17, 1, 10)
(21, 7, 10)
(2, 9, 9)
(4, 3, 10)
(30, 9, 2)
(11, 7, 10)
(3, 5, 10)
(6, 1, 10)
(9, 9, 10)
(32, 5, 2)
(31, 8, 2)
(29, 9, 10)
(35, 3, 10)
(34, 3, 2)
(31, 7, 10)
(32, 7, 2)
(33, 4, 2)
(38, 11, 10)
(35, 3, 2)
(33, 5, 10)
(34, 3, 10)
(32, 7, 10)
(27, 1, 10)
(25, 3, 10)
(37, 1, 10)
(41, 7, 10)
(23, 5, 10)
(30, 9, 10)
(26, 1, 10)
(39, 9, 10)
(22, 7, 10)
(22, 5, 10)
(28, 11, 10)
(24, 3, 10)
(40, 9, 10)
(32, 5, 10)
(36, 2, 2)
(36, 1, 10)
(37, 1, 2)
(39, 9, 2)
(38, 10, 2)
(18, 9, 9)
(20, 7, 9)
(21, 5, 9)
(19, 9, 9)
(12, 5, 9)
(21, 7, 9)
(14, 3, 9)
(16, 1, 9)
(15, 1, 9)
(17, 11, 9)
(13, 3, 9)
(35, 9, 8)
(35, 7, 8)
(41, 8, 2)
(21, 3, 9)
(40, 9, 2)
(1, 7, 3)
(1, 5, 3)
(20, 5, 9)
(7, 10, 3)
(6, 1, 3)
(19, 5, 9)
(8, 9, 3)
(3, 3, 3)
(2, 4, 3)
(19, 7, 9)
(18, 7, 9)
(4, 3, 3)
(15, 11, 9)
(16, 9, 9)
(17, 9, 9)
(14, 1, 9)
