(1, 3)
(1, 4)
(1, 5)
(1, 2)
(1, 1)
(1, 7)
(1, 8)
(1, 9)
(1, 10)
(1, 11)
(2, 6)
(2, 11)
(2, 5)
(2, 10)
(2, 9)
(2, 8)
(1, 6)
(2, 1)
(2, 3)
(2, 4)
(2, 2)
(2, 7)
(3, 5)
(3, 4)
(3, 1)
(3, 6)
(3, 2)
(3, 8)
(3, 7)
(3, 3)
(3, 10)
(3, 9)
(3, 11)
(4, 1)
(4, 2)
(4, 3)
(4, 4)
(4, 5)
(4, 7)
(4, 10)
(4, 8)
(4, 11)
(4, 9)
(4, 6)
(5, 11)
(5, 10)
(5, 9)
(5, 8)
(5, 2)
(5, 7)
(5, 1)
(5, 5)
(5, 3)
(5, 6)
(5, 4)
(6, 9)
(6, 7)
(6, 5)
(6, 6)
(6, 10)
(6, 4)
(6, 2)
(6, 11)
(6, 8)
(6, 3)
(6, 1)
(7, 8)
(7, 9)
(7, 11)
