(0, 32)
(1, 32)
(3, 0)
(2, 0)
(0, 0)
(4, 0)
(1, 0)
(5, 0)
(10, 31)
(6, 0)
(10, 30)
(7, 0)
(0, 1)
(8, 0)
(1, 1)
(9, 0)
(2, 1)
(10, 0)
(3, 1)
(10, 29)
(4, 1)
(7, 36)
(6, 36)
(5, 36)
(4, 36)
(10, 36)
(8, 36)
(5, 1)
(9, 36)
(2, 36)
(0, 36)
(1, 36)
(3, 36)
(5, 29)
(6, 29)
(0, 2)
(5, 30)
(6, 1)
(8, 31)
(1, 2)
(9, 31)
(9, 29)
(2, 2)
(3, 30)
(7, 1)
