(0, 32)
(1, 32)
(9, 34)
(0, 34)
(10, 34)
(8, 34)
(2, 32)
(3, 34)
(6, 34)
(0, 35)
(5, 34)
(7, 34)
(1, 34)
(7, 35)
(9, 35)
(2, 34)
(10, 35)
(4, 34)
(8, 35)
(1, 35)
(4, 35)
(2, 35)
(3, 35)
(5, 35)
(3, 32)
(6, 35)
(8, 32)
(10, 32)
(7, 32)
(4, 32)
(5, 32)
(9, 32)
(6, 32)
(10, 36)
(0, 36)
(9, 36)
(10, 33)
(3, 36)
(8, 36)
(2, 33)
(5, 36)
(7, 36)
(2, 36)
(4, 36)
(1, 36)
