(21, 2, 13)
(2, 9, 15)
(0, 3, 15)
(40, 10, 14)
(38, 5, 14)
(37, 10, 14)
(35, 6, 14)
(34, 1, 14)
(33, 6, 14)
(31, 2, 14)
(30, 7, 14)
(28, 2, 14)
(25, 3, 14)
(22, 5, 14)
(24, 10, 14)
(19, 6, 14)
(27, 9, 14)
(21, 10, 14)
(18, 1, 14)
(14, 7, 14)
(17, 6, 14)
(15, 2, 14)
(12, 2, 14)
(21, 10, 13)
(21, 2, 13)
(38, 5, 13)
(10, 6, 14)
(24, 10, 13)
(2, 9, 14)
(6, 2, 14)
(28, 2, 13)
(3, 2, 14)
(37, 10, 13)
(8, 6, 14)
(25, 3, 13)
(34, 1, 13)
(31, 2, 13)
(35, 6, 13)
(9, 1, 14)
(5, 7, 14)
(33, 6, 13)
(40, 10, 13)
(0, 3, 14)
(27, 9, 13)
(30, 7, 13)
(1, 6, 15)
(34, 9, 14)
(35, 2, 14)
(29, 5, 14)
(31, 10, 14)
(0, 1, 15)
(32, 3, 14)
(40, 6, 14)
(37, 7, 14)
(38, 2, 14)
(28, 10, 14)
(26, 6, 14)
(12, 10, 14)
(18, 9, 14)
(25, 1, 14)
(19, 2, 14)
(13, 5, 14)
(21, 7, 14)
(22, 2, 14)
(15, 10, 14)
(16, 3, 14)
(24, 6, 14)
(22, 5, 13)
(11, 9, 14)
(9, 3, 14)
(8, 10, 14)
(6, 5, 14)
(5, 10, 14)
(2, 1, 14)
(3, 6, 14)
(1, 6, 14)
(40, 2, 13)
(39, 7, 13)
(37, 2, 13)
(36, 9, 13)
(34, 3, 13)
(33, 10, 13)
(31, 5, 13)
(30, 10, 13)
(28, 6, 13)
(27, 1, 13)
(26, 6, 13)
(24, 2, 13)
(24, 3, 14)
(20, 10, 14)
(23, 10, 14)
(18, 6, 14)
(26, 9, 14)
(21, 5, 14)
(13, 7, 14)
(16, 6, 14)
(17, 1, 14)
(11, 2, 14)
(14, 2, 14)
(20, 3, 13)
(22, 9, 13)
(27, 7, 14)
(18, 10, 14)
(24, 9, 14)
(19, 5, 14)
(25, 2, 14)
(22, 3, 14)
(21, 10, 14)
(16, 6, 14)
(15, 1, 14)
(14, 6, 14)
(12, 2, 14)
(2, 7, 15)
(0, 2, 15)
(40, 9, 14)
(38, 3, 14)
(37, 10, 14)
(35, 5, 14)
(34, 10, 14)
(32, 6, 14)
(31, 1, 14)
(30, 6, 14)
(28, 2, 14)
(4, 10, 14)
(8, 3, 14)
(10, 9, 14)
(1, 1, 14)
(7, 10, 14)
(39, 2, 13)
(41, 6, 13)
(38, 7, 13)
(2, 6, 14)
(5, 5, 14)
(36, 2, 13)
(35, 9, 13)
(20, 2, 13)
(33, 3, 13)
(32, 10, 13)
(30, 5, 13)
(22, 7, 13)
(29, 10, 13)
(27, 6, 13)
(23, 2, 13)
(26, 1, 13)
(25, 6, 13)
(23, 2, 13)
(30, 6, 13)
(25, 7, 13)
(26, 2, 13)
(32, 10, 13)
(33, 5, 13)
(29, 1, 13)
(28, 6, 13)
(35, 10, 13)
(21, 3, 13)
(41, 7, 13)
(36, 3, 13)
(39, 2, 13)
(22, 2, 13)
(38, 9, 13)
(1, 2, 14)
(10, 10, 14)
(4, 1, 14)
(3, 6, 14)
(8, 5, 14)
(5, 6, 14)
(7, 10, 14)
(22, 3, 13)
(21, 10, 13)
(23, 7, 13)
(24, 9, 13)
(32, 6, 13)
(25, 2, 13)
(30, 6, 13)
(28, 2, 13)
(34, 10, 13)
(27, 7, 13)
(35, 5, 13)
(31, 1, 13)
(10, 5, 14)
(5, 6, 14)
(20, 5, 13)
(3, 2, 14)
(7, 6, 14)
(0, 2, 14)
(2, 7, 14)
(9, 10, 14)
(22, 10, 13)
(37, 10, 13)
(6, 1, 14)
(38, 3, 13)
(40, 9, 13)
(32, 6, 16)
(39, 10, 16)
(37, 5, 16)
(34, 6, 16)
(36, 10, 16)
(33, 1, 16)
(27, 2, 16)
(40, 3, 16)
(24, 3, 16)
(18, 6, 16)
(21, 5, 16)
(17, 1, 16)
(16, 6, 16)
(30, 2, 16)
(23, 10, 16)
(29, 7, 16)
(20, 10, 16)
(26, 9, 16)
(13, 7, 16)
(14, 2, 16)
(8, 3, 16)
(7, 10, 16)
(4, 10, 16)
(5, 5, 16)
(36, 2, 15)
(35, 9, 15)
(11, 2, 16)
(10, 9, 16)
(38, 7, 15)
(39, 2, 15)
(2, 6, 16)
(1, 1, 16)
(41, 6, 15)
(32, 10, 15)
(30, 5, 15)
(25, 6, 15)
(33, 3, 15)
(26, 1, 15)
(23, 2, 15)
(20, 2, 15)
(27, 6, 15)
(29, 10, 15)
(19, 9, 15)
(22, 7, 15)
(17, 3, 15)
(14, 5, 15)
(13, 10, 15)
(16, 10, 15)
(11, 6, 15)
(3, 9, 15)
(9, 6, 15)
(10, 1, 15)
(4, 2, 15)
(7, 2, 15)
(6, 7, 15)
(3, 7, 1)
(6, 7, 1)
(1, 3, 1)
(4, 1, 1)
(40, 10, 14)
(10, 10, 1)
(8, 6, 1)
(0, 5, 15)
(38, 6, 14)
(13, 10, 1)
(7, 1, 1)
(11, 4, 1)
(2, 10, 15)
(37, 1, 14)
(14, 4, 1)
(36, 6, 14)
(16, 8, 1)
(26, 7, 14)
(20, 10, 14)
(34, 2, 14)
(21, 3, 14)
(13, 6, 14)
(17, 10, 14)
(23, 9, 14)
(24, 2, 14)
(14, 1, 14)
(18, 5, 14)
(15, 6, 14)
(11, 2, 14)
(33, 7, 14)
(20, 1, 1)
(23, 1, 1)
(24, 5, 1)
(28, 3, 14)
(22, 7, 1)
(17, 3, 1)
(31, 2, 14)
(30, 9, 14)
(26, 11, 1)
(19, 8, 1)
(27, 4, 1)
(30, 4, 1)
(29, 9, 1)
(1, 10, 2)
(32, 8, 1)
(38, 7, 1)
(36, 2, 1)
(4, 10, 2)
(35, 7, 1)
(33, 2, 1)
(40, 5, 1)
(5, 4, 2)
(2, 5, 2)
(39, 1, 1)
(7, 8, 2)
(17, 10, 2)
(11, 2, 2)
(13, 7, 2)
(20, 10, 2)
(18, 5, 2)
(8, 2, 2)
(14, 1, 2)
(39, 10, 16)
(10, 7, 2)
(15, 5, 2)
(21, 4, 2)
(36, 1, 16)
(30, 2, 16)
(16, 7, 16)
(40, 5, 16)
(23, 8, 2)
(24, 5, 16)
(23, 10, 16)
(22, 6, 13)
(21, 6, 16)
(20, 1, 16)
(37, 6, 16)
(32, 7, 16)
(14, 2, 16)
(26, 10, 16)
(19, 6, 16)
(4, 1, 16)
(11, 3, 16)
(29, 9, 16)
(17, 2, 16)
(35, 6, 16)
(11, 7, 14)
(5, 6, 16)
(3, 6, 16)
(10, 10, 16)
(7, 10, 16)
(13, 9, 16)
(38, 9, 15)
(1, 2, 16)
(27, 3, 16)
(6, 3, 14)
(8, 5, 16)
(41, 7, 15)
(5, 10, 14)
(33, 2, 16)
(35, 10, 15)
(0, 6, 14)
(39, 2, 15)
(36, 3, 15)
(8, 9, 14)
(9, 2, 14)
(3, 5, 14)
(40, 1, 13)
(20, 2, 13)
(2, 10, 14)
(39, 6, 13)
(27, 2, 2)
(37, 2, 13)
(26, 8, 2)
(30, 1, 2)
(24, 3, 2)
(31, 5, 2)
(36, 9, 2)
(1, 10, 15)
(34, 4, 2)
(29, 7, 2)
(29, 1, 15)
(37, 3, 2)
(40, 6, 14)
(33, 10, 2)
(26, 2, 15)
(32, 10, 15)
(30, 6, 15)
(28, 6, 15)
(33, 5, 15)
(20, 3, 15)
(23, 2, 15)
(25, 7, 15)
(39, 1, 14)
(39, 9, 2)
(22, 9, 15)
(19, 10, 15)
(38, 6, 14)
(36, 2, 14)
(40, 3, 2)
(35, 7, 14)
(1, 8, 3)
(8, 10, 3)
(2, 2, 3)
(4, 7, 3)
(6, 5, 3)
(5, 1, 3)
(9, 4, 3)
(11, 9, 3)
(12, 3, 3)
(14, 9, 3)
(33, 2, 14)
(17, 5, 15)
(22, 10, 13)
(14, 6, 15)
(16, 10, 15)
(10, 2, 15)
(32, 9, 14)
(9, 7, 15)
(13, 1, 15)
(12, 6, 15)
(30, 3, 14)
(7, 2, 15)
(3, 10, 15)
(4, 3, 15)
(38, 1, 14)
(39, 6, 14)
(6, 9, 15)
(31, 9, 14)
(29, 10, 14)
(16, 8, 1)
(1, 5, 15)
(29, 3, 14)
(15, 3, 3)
(41, 10, 14)
(37, 6, 14)
(28, 10, 14)
(14, 2, 1)
(18, 2, 3)
(27, 5, 14)
(17, 8, 3)
(13, 8, 1)
(32, 2, 14)
(35, 2, 14)
(1, 1, 1)
(22, 5, 3)
(10, 10, 1)
(20, 7, 3)
(3, 7, 1)
(11, 4, 1)
(24, 10, 3)
(34, 7, 14)
(25, 4, 3)
(8, 4, 1)
(7, 11, 1)
(4, 1, 1)
(21, 1, 3)
(5, 5, 1)
(27, 9, 3)
(30, 9, 3)
(28, 3, 3)
(32, 8, 1)
(27, 4, 1)
(29, 8, 1)
(30, 3, 1)
(26, 9, 1)
(36, 7, 13)
(5, 2, 2)
(7, 7, 2)
(40, 5, 1)
(24, 4, 1)
(23, 11, 1)
(4, 8, 2)
(21, 5, 1)
(34, 2, 13)
(33, 9, 13)
(2, 4, 2)
(1, 10, 2)
(20, 1, 1)
(39, 10, 1)
(31, 3, 3)
(36, 7, 3)
(33, 8, 3)
(19, 7, 1)
(23, 7, 2)
(31, 3, 13)
(21, 2, 2)
(38, 5, 3)
(17, 10, 2)
(37, 1, 3)
(40, 10, 3)
(34, 2, 3)
(17, 1, 1)
(14, 10, 2)
(30, 10, 13)
(20, 8, 2)
(0, 4, 4)
(18, 4, 2)
(37, 5, 1)
(5, 9, 4)
(12, 5, 2)
(15, 5, 2)
(2, 9, 4)
(3, 3, 4)
(28, 5, 13)
(36, 1, 1)
(27, 10, 13)
