(41, 11, 10)
(23, 4, 4)
(25, 6, 4)
(24, 6, 4)
(24, 5, 4)
(24, 4, 4)
(24, 3, 4)
(24, 2, 4)
(24, 1, 4)
(24, 10, 4)
(24, 9, 4)
(24, 8, 4)
(24, 7, 4)
(24, 6, 4)
(23, 6, 4)
(23, 5, 4)
(23, 3, 4)
(25, 8, 4)
(23, 2, 4)
(23, 1, 4)
(23, 10, 4)
(23, 8, 4)
(23, 7, 4)
(23, 6, 4)
(22, 6, 4)
(22, 5, 4)
(22, 4, 4)
(22, 3, 4)
(22, 2, 4)
(22, 1, 4)
(22, 9, 4)
(22, 8, 4)
(25, 7, 4)
(25, 9, 4)
(28, 10, 4)
(26, 5, 4)
(28, 8, 4)
(28, 7, 4)
(27, 6, 4)
(27, 5, 4)
(27, 4, 4)
(27, 3, 4)
(27, 2, 4)
(27, 1, 4)
(27, 10, 4)
(27, 9, 4)
(27, 8, 4)
(27, 7, 4)
(27, 6, 4)
(26, 6, 4)
(26, 4, 4)
(25, 10, 4)
(26, 3, 4)
(26, 2, 4)
(26, 1, 4)
(26, 10, 4)
(26, 9, 4)
(26, 8, 4)
(26, 7, 4)
(26, 6, 4)
(25, 6, 4)
(25, 5, 4)
(25, 4, 4)
(25, 3, 4)
(25, 2, 4)
(25, 1, 4)
(22, 7, 4)
(22, 6, 4)
(21, 6, 4)
(17, 9, 4)
(18, 3, 4)
(18, 2, 4)
(18, 1, 4)
(18, 10, 4)
(18, 9, 4)
(18, 8, 4)
(18, 7, 4)
(18, 6, 4)
(17, 6, 4)
(17, 5, 4)
(17, 4, 4)
(17, 3, 4)
(17, 2, 4)
(17, 1, 4)
(17, 8, 4)
(21, 5, 4)
(16, 6, 4)
(16, 4, 4)
(16, 3, 4)
(16, 2, 4)
(16, 10, 4)
(16, 9, 4)
(16, 6, 4)
(15, 5, 4)
(15, 4, 4)
(15, 3, 4)
(15, 1, 4)
(15, 10, 4)
(15, 7, 4)
(14, 6, 4)
(18, 4, 4)
(18, 5, 4)
(18, 6, 4)
(19, 6, 4)
(21, 4, 4)
(21, 3, 4)
(21, 2, 4)
(21, 1, 4)
(21, 10, 4)
(21, 9, 4)
(21, 8, 4)
(21, 7, 4)
(21, 6, 4)
(20, 6, 4)
(20, 5, 4)
(20, 4, 4)
(20, 3, 4)
(20, 2, 4)
(20, 1, 4)
(20, 10, 4)
(20, 9, 4)
(20, 8, 4)
(20, 6, 4)
(19, 6, 4)
(19, 5, 4)
(19, 4, 4)
(19, 3, 4)
(19, 2, 4)
(19, 1, 4)
(19, 10, 4)
(19, 9, 4)
(19, 8, 4)
(19, 7, 4)
(28, 9, 4)
(28, 1, 4)
(41, 8, 4)
(36, 3, 4)
(37, 6, 4)
(37, 5, 4)
(37, 4, 4)
(37, 3, 4)
(37, 2, 4)
(37, 1, 4)
(37, 10, 4)
(37, 9, 4)
(37, 8, 4)
(37, 7, 4)
(37, 6, 4)
(36, 6, 4)
(36, 5, 4)
(36, 4, 4)
(36, 2, 4)
(38, 7, 4)
(36, 1, 4)
(36, 9, 4)
(36, 8, 4)
(36, 7, 4)
(36, 6, 4)
(35, 6, 4)
(35, 5, 4)
(35, 4, 4)
(35, 3, 4)
(35, 2, 4)
(35, 1, 4)
(35, 10, 4)
(35, 9, 4)
(35, 8, 4)
(38, 6, 4)
(38, 8, 4)
(28, 2, 4)
(39, 4, 4)
(41, 6, 4)
(40, 6, 4)
(40, 5, 4)
(40, 4, 4)
(40, 3, 4)
(40, 2, 4)
(40, 1, 4)
(40, 10, 4)
(40, 9, 4)
(40, 8, 4)
(40, 7, 4)
(40, 6, 4)
(39, 6, 4)
(39, 5, 4)
(39, 3, 4)
(38, 9, 4)
(39, 2, 4)
(39, 1, 4)
(39, 10, 4)
(39, 9, 4)
(39, 8, 4)
(39, 7, 4)
(39, 6, 4)
(38, 6, 4)
(38, 5, 4)
(38, 4, 4)
(38, 3, 4)
(38, 2, 4)
(38, 1, 4)
(38, 10, 4)
(35, 7, 4)
(35, 6, 4)
(34, 6, 4)
(30, 7, 4)
(31, 1, 4)
(31, 10, 4)
(31, 9, 4)
(31, 8, 4)
(31, 7, 4)
(31, 6, 4)
(30, 6, 4)
(30, 5, 4)
(30, 3, 4)
(30, 2, 4)
(30, 1, 4)
(30, 10, 4)
(30, 9, 4)
(30, 8, 4)
(30, 6, 4)
(34, 5, 4)
(29, 6, 4)
(29, 4, 4)
(29, 3, 4)
(29, 2, 4)
(29, 1, 4)
(29, 10, 4)
(29, 9, 4)
(29, 8, 4)
(29, 7, 4)
(29, 6, 4)
(28, 6, 4)
(28, 5, 4)
(28, 4, 4)
(28, 3, 4)
(31, 2, 4)
(31, 4, 4)
(31, 5, 4)
(31, 6, 4)
(34, 4, 4)
(34, 3, 4)
(34, 2, 4)
(34, 1, 4)
(34, 10, 4)
(34, 9, 4)
(34, 8, 4)
(34, 7, 4)
(34, 6, 4)
(33, 6, 4)
(33, 5, 4)
(33, 4, 4)
(33, 3, 4)
(33, 2, 4)
(33, 10, 4)
(33, 9, 4)
(33, 8, 4)
(33, 7, 4)
(33, 6, 4)
(32, 6, 4)
(32, 5, 4)
(32, 4, 4)
(32, 3, 4)
(32, 1, 4)
(32, 10, 4)
(32, 9, 4)
(32, 8, 4)
(32, 7, 4)
(32, 6, 4)
(14, 5, 4)
(14, 4, 4)
(14, 2, 4)
(35, 3, 3)
(37, 8, 3)
(37, 7, 3)
(36, 5, 3)
(36, 4, 3)
(36, 3, 3)
(36, 3, 3)
(36, 2, 3)
(36, 1, 3)
(36, 10, 3)
(36, 9, 3)
(36, 8, 3)
(36, 7, 3)
(35, 5, 3)
(35, 4, 3)
(35, 3, 3)
(37, 9, 3)
(35, 2, 3)
(35, 1, 3)
(35, 9, 3)
(35, 9, 3)
(35, 8, 3)
(35, 7, 3)
(34, 5, 3)
(34, 4, 3)
