(0, 0, 0)
(13, 2, 0)
(16, 5, 0)
(29, 7, 0)
(32, 10, 0)
(4, 1, 0)
(7, 4, 0)
(20, 6, 0)
(23, 9, 0)
(36, 0, 0)
(39, 3, 0)
(11, 5, 0)
(14, 8, 0)
(27, 10, 0)
(30, 2, 0)
(33, 5, 0)
(2, 4, 0)
(5, 7, 0)
(8, 10, 0)
(18, 9, 0)
(21, 1, 0)
(24, 4, 0)
(34, 3, 0)
(37, 6, 0)
(40, 9, 0)
(9, 8, 0)
(12, 0, 0)
(25, 2, 0)
(28, 5, 0)
(0, 7, 0)
(3, 10, 0)
(16, 1, 0)
(19, 4, 0)
(32, 6, 0)
(35, 9, 0)
(7, 0, 0)
(10, 3, 0)
(23, 5, 0)
(26, 8, 0)
(39, 10, 0)
(1, 2, 0)
(14, 4, 0)
(17, 7, 0)
(30, 9, 0)
(33, 1, 0)
(5, 3, 0)
(8, 6, 0)
(21, 8, 0)
(24, 0, 0)
(37, 2, 0)
(40, 5, 0)
(12, 7, 0)
(15, 10, 0)
(28, 1, 0)
(31, 4, 0)
(3, 6, 0)
(6, 9, 0)
(19, 0, 0)
(22, 3, 0)
(35, 5, 0)
(38, 8, 0)
(10, 10, 1)
(13, 2, 1)
(26, 4, 1)
(29, 7, 1)
(1, 9, 1)
(4, 1, 1)
(17, 3, 1)
(33, 8, 1)
(36, 0, 1)
(8, 2, 1)
(11, 5, 1)
(24, 7, 1)
(27, 10, 1)
(40, 1, 1)
(15, 6, 1)
(31, 0, 1)
(6, 5, 1)
(9, 8, 1)
(22, 10, 1)
(38, 4, 1)
(13, 9, 1)
(29, 3, 1)
(4, 8, 1)
(7, 0, 1)
(20, 2, 1)
(36, 7, 1)
(11, 1, 1)
(14, 4, 1)
(27, 6, 1)
(2, 0, 1)
(18, 5, 1)
(34, 10, 1)
(9, 4, 1)
(25, 9, 1)
(0, 3, 1)
(16, 8, 1)
(32, 2, 1)
(7, 7, 2)
(23, 1, 2)
(39, 6, 2)
(14, 0, 2)
(30, 5, 2)
(5, 10, 2)
(21, 4, 2)
(37, 9, 2)
(12, 3, 2)
(28, 8, 2)
(3, 2, 2)
