(21, 2, 13)
(26, 6, 14)
(18, 9, 14)
(24, 6, 14)
(13, 5, 14)
(16, 3, 14)
(12, 10, 14)
(19, 2, 14)
(15, 10, 14)
(25, 1, 14)
(21, 7, 14)
(22, 2, 14)
(21, 3, 13)
(40, 6, 14)
(1, 10, 15)
(39, 1, 14)
(38, 6, 14)
(36, 2, 14)
(35, 7, 14)
(33, 2, 14)
(32, 9, 14)
(30, 3, 14)
(29, 10, 14)
(6, 2, 14)
(27, 5, 14)
(38, 5, 13)
(3, 2, 14)
(2, 9, 14)
(0, 3, 14)
(37, 10, 13)
(5, 7, 14)
(8, 6, 14)
(10, 6, 14)
(14, 9, 15)
(2, 2, 15)
(17, 7, 15)
(9, 5, 15)
(15, 2, 15)
(4, 6, 15)
(11, 10, 15)
(12, 3, 15)
(8, 10, 15)
(9, 1, 14)
(6, 6, 15)
(5, 1, 15)
(28, 2, 13)
(31, 2, 13)
(30, 7, 13)
(34, 1, 13)
(40, 10, 13)
(33, 6, 13)
(35, 6, 13)
(21, 10, 13)
(25, 3, 13)
(27, 9, 13)
(1, 6, 15)
(24, 10, 13)
(22, 5, 13)
(29, 5, 14)
(35, 2, 14)
(34, 9, 14)
(10, 5, 14)
(2, 7, 14)
(20, 5, 13)
(0, 1, 15)
(31, 10, 14)
(5, 6, 14)
(9, 10, 14)
(0, 2, 14)
(3, 2, 14)
(38, 2, 14)
(38, 3, 13)
(7, 6, 14)
(40, 6, 14)
(6, 1, 14)
(32, 6, 13)
(37, 10, 13)
(21, 2, 13)
(40, 9, 13)
(21, 10, 13)
(32, 3, 14)
(30, 6, 13)
(28, 2, 13)
(20, 2, 13)
(35, 5, 13)
(34, 10, 13)
(28, 10, 14)
(31, 1, 13)
(24, 9, 13)
(22, 9, 14)
(20, 3, 14)
(26, 2, 14)
(16, 10, 14)
(14, 6, 14)
(25, 2, 13)
(17, 5, 14)
(13, 1, 14)
(19, 10, 14)
(12, 6, 14)
(23, 2, 14)
(27, 7, 13)
(25, 7, 14)
(37, 7, 14)
(22, 10, 13)
(0, 3, 15)
(38, 5, 14)
(40, 10, 14)
(33, 6, 14)
(37, 10, 14)
(35, 6, 14)
(28, 2, 14)
(31, 2, 14)
(34, 1, 14)
(2, 9, 15)
(30, 7, 14)
(25, 3, 14)
(14, 7, 14)
(17, 6, 14)
(24, 10, 14)
(21, 10, 14)
(19, 6, 14)
(18, 1, 14)
(15, 2, 14)
(22, 5, 14)
(27, 9, 14)
(14, 7, 15)
(11, 9, 15)
(15, 2, 15)
(17, 6, 15)
(2, 1, 15)
(5, 10, 15)
(6, 5, 15)
(9, 3, 15)
(12, 2, 15)
(8, 10, 15)
(3, 6, 15)
(12, 2, 14)
(12, 10, 1)
(31, 9, 14)
(13, 4, 1)
(13, 6, 14)
(14, 1, 14)
(18, 5, 14)
(17, 10, 14)
(15, 6, 14)
(20, 10, 14)
(23, 9, 14)
(28, 10, 14)
(24, 2, 14)
(21, 3, 14)
(11, 2, 14)
(26, 7, 14)
(29, 3, 14)
(1, 5, 15)
(15, 10, 1)
(38, 1, 14)
(37, 6, 14)
(35, 2, 14)
(39, 6, 14)
(25, 2, 5)
(34, 7, 14)
(32, 2, 14)
(41, 10, 14)
(27, 6, 5)
(24, 7, 5)
(2, 6, 6)
(18, 2, 14)
(14, 9, 14)
(22, 6, 14)
(25, 5, 14)
(27, 10, 14)
(24, 10, 14)
(12, 3, 14)
(20, 6, 14)
(15, 2, 14)
(22, 6, 13)
(17, 7, 14)
(21, 1, 14)
(11, 6, 5)
(0, 2, 6)
(10, 6, 1)
(22, 3, 5)
(36, 6, 4)
(32, 6, 13)
(34, 2, 4)
(21, 8, 5)
(33, 7, 4)
(19, 4, 5)
(36, 10, 13)
(34, 6, 13)
(33, 1, 13)
(30, 2, 13)
(27, 2, 13)
(29, 7, 13)
(24, 3, 13)
(40, 7, 5)
(39, 2, 13)
(10, 9, 14)
(6, 10, 6)
(26, 9, 13)
(8, 3, 14)
(4, 10, 14)
(18, 9, 5)
(11, 10, 14)
(38, 7, 13)
(5, 5, 14)
(9, 6, 14)
(7, 10, 14)
(7, 6, 14)
(39, 10, 13)
(40, 3, 13)
(5, 2, 14)
(2, 6, 14)
(1, 9, 14)
(41, 6, 13)
(4, 7, 14)
(31, 9, 1)
(8, 1, 14)
(9, 2, 5)
(2, 2, 14)
(1, 1, 14)
(35, 9, 13)
(37, 5, 13)
(29, 10, 13)
(9, 9, 6)
(31, 3, 4)
(33, 3, 13)
(36, 2, 13)
(15, 7, 6)
(13, 3, 6)
(5, 8, 5)
(30, 5, 13)
(10, 4, 6)
(27, 6, 13)
(12, 8, 6)
(32, 10, 13)
(26, 1, 13)
(16, 2, 6)
(38, 3, 5)
(9, 1, 1)
(30, 8, 4)
(29, 4, 1)
(18, 6, 6)
(22, 3, 13)
(37, 8, 5)
(25, 6, 13)
(8, 7, 5)
(3, 4, 5)
(28, 11, 1)
(6, 3, 5)
(35, 4, 5)
(16, 5, 5)
(28, 4, 4)
(4, 10, 14)
(2, 9, 5)
(5, 3, 14)
(40, 6, 13)
(7, 9, 14)
(10, 7, 14)
(39, 1, 13)
(36, 2, 13)
(23, 2, 13)
(1, 10, 14)
(38, 6, 13)
(0, 4, 1)
(2, 5, 14)
(8, 2, 14)
(35, 7, 13)
(4, 6, 6)
(32, 9, 13)
(29, 10, 13)
(33, 2, 13)
(30, 3, 13)
(26, 5, 1)
(21, 8, 1)
(27, 5, 13)
(34, 9, 5)
(27, 9, 4)
(22, 1, 1)
(0, 5, 5)
(2, 9, 1)
(25, 5, 4)
(26, 10, 13)
(24, 6, 13)
(25, 1, 1)
(23, 1, 13)
(40, 10, 4)
(20, 6, 4)
(24, 7, 1)
(40, 10, 14)
(0, 5, 15)
(38, 6, 14)
(15, 10, 5)
(37, 1, 14)
(2, 10, 15)
(36, 6, 14)
(22, 9, 13)
(32, 5, 5)
(10, 6, 6)
(34, 2, 14)
(38, 6, 4)
(28, 3, 14)
(34, 6, 6)
(33, 7, 14)
(31, 2, 14)
(11, 1, 6)
(8, 7, 1)
(19, 4, 6)
(37, 1, 4)
(30, 9, 14)
(19, 3, 1)
(15, 5, 6)
(17, 7, 4)
(21, 10, 15)
(18, 1, 15)
(19, 6, 15)
(22, 5, 15)
(31, 2, 15)
(28, 2, 15)
(30, 7, 15)
(7, 5, 6)
(33, 6, 15)
(24, 10, 15)
(25, 3, 15)
(14, 10, 6)
(27, 9, 15)
(38, 5, 15)
(37, 1, 12)
(2, 9, 16)
(8, 6, 16)
(40, 10, 15)
(37, 10, 15)
(5, 7, 16)
(12, 6, 6)
(3, 2, 16)
(0, 3, 16)
(6, 2, 16)
(18, 9, 16)
(34, 1, 15)
(35, 6, 15)
(16, 3, 16)
(19, 2, 16)
(9, 1, 16)
(22, 2, 16)
(24, 6, 16)
(21, 7, 16)
(15, 10, 16)
(37, 7, 16)
(12, 10, 16)
(13, 5, 16)
(40, 6, 16)
(35, 2, 16)
(10, 6, 16)
(16, 4, 1)
(31, 10, 16)
(38, 2, 16)
(29, 5, 16)
(32, 3, 16)
(34, 9, 16)
(13, 6, 5)
(17, 9, 6)
(26, 6, 16)
(28, 10, 16)
(25, 1, 16)
(15, 3, 4)
(29, 6, 5)
(24, 7, 6)
(23, 2, 13)
(21, 8, 6)
(18, 2, 4)
(6, 7, 14)
(22, 3, 6)
