(11, 2, 6)
(13, 6, 6)
(26, 7, 6)
(27, 2, 6)
(8, 3, 6)
(29, 6, 6)
(24, 3, 6)
(17, 10, 6)
(18, 5, 6)
(20, 9, 6)
(21, 4, 6)
(10, 7, 6)
(14, 1, 6)
(15, 6, 6)
(23, 8, 6)
(7, 8, 6)
(4, 9, 6)
(7, 6, 5)
(5, 4, 6)
(2, 5, 6)
(4, 7, 5)
(41, 4, 4)
(5, 2, 5)
(30, 7, 4)
(27, 8, 4)
(2, 3, 5)
(28, 3, 4)
(1, 10, 6)
(41, 6, 5)
(31, 2, 4)
(8, 1, 5)
(38, 5, 4)
(33, 6, 4)
(34, 1, 4)
(40, 1, 5)
(1, 8, 5)
(35, 6, 4)
(15, 2, 4)
(40, 9, 4)
(21, 10, 4)
(17, 6, 4)
(37, 10, 4)
(14, 9, 5)
(12, 3, 4)
(19, 6, 4)
(25, 4, 4)
(24, 9, 4)
(14, 7, 4)
(18, 1, 4)
(9, 6, 5)
(11, 8, 4)
(12, 5, 5)
(41, 2, 3)
(22, 5, 4)
(9, 4, 4)
(40, 8, 3)
(1, 7, 4)
(11, 10, 5)
(8, 9, 4)
(6, 5, 4)
(5, 10, 4)
(3, 6, 4)
(35, 3, 3)
(37, 9, 3)
(2, 1, 4)
(38, 3, 3)
(37, 7, 2)
(32, 4, 3)
(35, 2, 2)
(31, 10, 3)
(34, 9, 3)
(29, 5, 3)
(8, 8, 3)
(9, 2, 3)
(24, 8, 3)
(6, 3, 3)
(11, 7, 3)
(22, 3, 3)
(39, 4, 1)
(25, 2, 3)
(15, 10, 3)
(28, 1, 3)
(34, 8, 2)
(27, 7, 3)
(18, 9, 3)
(32, 3, 2)
(21, 9, 3)
(3, 3, 3)
(0, 4, 3)
(29, 3, 2)
(16, 4, 3)
(13, 5, 3)
(39, 2, 13)
(19, 3, 3)
(5, 9, 3)
(12, 1, 3)
(31, 9, 2)
(41, 10, 2)
(38, 7, 13)
(39, 5, 2)
(0, 2, 2)
(38, 1, 2)
(15, 6, 1)
(2, 7, 2)
(2, 9, 3)
(5, 7, 2)
(13, 2, 1)
(21, 7, 2)
(36, 2, 13)
(28, 9, 2)
(19, 2, 2)
(25, 10, 2)
(3, 2, 2)
(26, 4, 2)
(29, 1, 1)
(16, 2, 2)
(31, 7, 1)
(35, 9, 13)
(10, 2, 1)
(28, 8, 1)
(12, 8, 1)
(23, 5, 2)
(26, 3, 1)
(41, 8, 1)
(22, 1, 2)
(18, 7, 2)
(36, 5, 1)
(15, 8, 2)
(13, 4, 2)
(9, 8, 1)
(38, 10, 1)
(7, 3, 1)
(23, 4, 1)
(12, 10, 2)
(25, 8, 1)
(33, 3, 13)
(35, 10, 1)
(9, 10, 2)
(22, 9, 1)
(10, 5, 2)
(17, 5, 1)
(7, 5, 2)
(4, 4, 1)
(6, 10, 1)
(33, 5, 1)
(20, 4, 1)
(32, 1, 1)
(32, 10, 13)
(6, 1, 2)
(3, 11, 1)
(16, 1, 1)
(19, 11, 1)
(1, 6, 1)
(0, 1, 1)
(9, 9, 14)
(7, 3, 14)
(12, 7, 14)
(3, 10, 14)
(6, 10, 14)
(30, 5, 13)
(1, 6, 14)
(10, 2, 14)
(4, 5, 14)
(0, 1, 14)
(29, 10, 13)
(13, 2, 14)
(26, 1, 13)
(41, 6, 13)
(25, 6, 13)
(27, 6, 13)
(23, 2, 13)
(22, 7, 13)
(20, 2, 13)
(24, 1, 5)
(19, 9, 13)
(17, 3, 13)
(16, 10, 13)
(13, 10, 13)
(14, 5, 13)
(28, 7, 14)
(29, 2, 14)
(23, 3, 14)
(20, 5, 14)
(25, 9, 14)
(11, 6, 13)
(26, 2, 14)
(10, 1, 13)
(9, 6, 13)
(22, 10, 14)
(19, 10, 14)
(25, 6, 5)
(17, 6, 14)
(7, 1, 13)
(4, 3, 13)
(6, 7, 13)
(16, 1, 14)
(3, 9, 13)
(31, 4, 5)
(15, 6, 14)
(1, 3, 13)
(28, 5, 5)
(37, 5, 12)
(42, 9, 12)
(36, 1, 12)
(40, 5, 12)
(39, 11, 12)
(30, 9, 5)
(35, 7, 12)
(15, 4, 5)
(27, 10, 5)
(34, 3, 5)
(3, 6, 7)
(1, 2, 7)
(33, 8, 5)
(33, 1, 12)
(30, 3, 12)
(42, 7, 6)
(32, 7, 12)
(29, 9, 12)
(27, 3, 12)
(26, 9, 12)
(24, 5, 12)
(23, 11, 12)
(21, 5, 12)
(23, 6, 13)
(21, 2, 13)
(20, 1, 12)
(20, 7, 13)
(39, 6, 13)
(19, 7, 12)
(15, 3, 13)
(37, 2, 13)
(18, 2, 13)
(17, 9, 13)
(36, 7, 13)
(5, 1, 13)
(32, 1, 5)
(34, 2, 13)
(7, 7, 13)
(11, 10, 13)
(4, 7, 13)
(9, 6, 13)
(12, 5, 13)
(40, 3, 6)
(33, 9, 13)
(14, 10, 13)
(31, 3, 13)
(8, 1, 13)
(27, 10, 13)
(41, 3, 12)
(1, 9, 13)
(2, 3, 13)
(30, 10, 13)
(24, 1, 13)
(40, 9, 12)
(38, 5, 12)
(25, 6, 13)
(28, 5, 13)
(37, 11, 12)
(35, 5, 12)
(31, 1, 12)
(33, 7, 12)
(28, 3, 12)
(30, 7, 12)
(39, 8, 6)
(36, 7, 5)
(25, 3, 12)
(34, 1, 12)
(17, 7, 12)
(27, 9, 12)
(22, 5, 12)
(15, 1, 12)
(24, 9, 12)
(17, 8, 5)
(14, 7, 12)
(21, 11, 12)
(12, 3, 12)
(11, 9, 12)
(9, 3, 12)
(18, 1, 12)
(19, 5, 12)
(39, 6, 5)
