(13, 6)
(13, 2)
(16, 8)
(16, 9)
(12, 6)
(13, 3)
(13, 11)
(16, 4)
(16, 6)
(13, 10)
(16, 10)
(16, 3)
(16, 11)
(13, 9)
(12, 7)
(13, 8)
(13, 4)
(12, 8)
(13, 1)
(13, 5)
(16, 7)
(13, 7)
(12, 9)
(12, 11)
(16, 5)
(16, 2)
(12, 10)
(16, 1)
(36, 11)
(35, 11)
(36, 10)
(36, 9)
(36, 8)
(35, 10)
(36, 7)
(35, 9)
(35, 8)
(36, 6)
(35, 7)
(35, 4)
(35, 6)
(35, 5)
(36, 5)
(36, 4)
(35, 3)
(36, 3)
(35, 2)
