(1, 11)
(1, 10)
(1, 9)
(1, 8)
(1, 7)
(1, 6)
(1, 5)
(1, 4)
(1, 3)
(1, 2)
(1, 1)
(2, 11)
(2, 10)
(2, 9)
(2, 8)
(2, 7)
(2, 6)
(2, 5)
(2, 2)
(2, 3)
(2, 4)
(2, 1)
(3, 6)
(3, 9)
(3, 11)
(3, 8)
(3, 10)
(3, 7)
(3, 5)
(4, 11)
(3, 4)
(3, 3)
(4, 8)
(4, 9)
(3, 2)
(3, 1)
(4, 7)
(4, 6)
(4, 10)
(4, 5)
(4, 2)
(4, 3)
(4, 4)
(4, 1)
(5, 10)
(5, 6)
(5, 8)
